Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Id,Category Name,Customer City,Customer Country,Customer Id,Customer Segment,Customer State,Customer Zipcode,Department Id,Department Name,Latitude,Longitude,Market,Order City,Order Country,Order Customer Id,Order Id,Order Item Cardprod Id,Order Item Discount,Order Item Discount Rate,Order Item Id,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order State,Order Status,Product Card Id,Product Category Id,Product Name,Product Price,Product Status,Shipping Mode,order_date,shipping_date,shipping_delay_days
PAYMENT,6,2,30.5699997,117.5800018,Late delivery,1,17,Cleats,Caguas,Puerto Rico,7864,Home Office,PR,725.0,4,Apparel,18.28279495,-66.37055969,USCA,San Francisco,Estados Unidos,7864,32090,365,2.400000095,0.02,80250,59.99000168,0.25999999,2,119.9800034,117.5800018,30.5699997,West of USA ,California,PENDING_PAYMENT,365,17,Perfect Fitness Perfect Rip Deck,59.99000168,0,Second Class,2016-04-13 10:12:00,2016-04-19 10:12:00,4
PAYMENT,4,2,46.0699997,95.98000336,Late delivery,1,17,Cleats,Caguas,Puerto Rico,11169,Home Office,PR,725.0,4,Apparel,18.27466202,-66.37058258,USCA,Overland Park,Estados Unidos,11169,34773,365,24.0,0.200000003,86866,59.99000168,0.479999989,2,119.9800034,95.98000336,46.0699997,US Center ,Kansas,PENDING_PAYMENT,365,17,Perfect Fitness Perfect Rip Deck,59.99000168,0,Second Class,2016-05-22 14:10:00,2016-05-26 14:10:00,2
PAYMENT,2,2,-184.7799988,263.9700012,Shipping on time,0,9,Cardio Equipment,Caguas,Puerto Rico,5197,Home Office,PR,725.0,3,Footwear,18.2689991,-66.37049866,Africa,Ugep,Nigeria,5197,44046,191,36.0,0.119999997,110025,99.98999786,-0.699999988,3,299.9700012,263.9700012,-184.7799988,West Africa,Cross River,PENDING_PAYMENT,191,9,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,Second Class,2016-10-04 22:55:00,2016-10-06 22:55:00,0
PAYMENT,5,2,38.75,113.9700012,Late delivery,1,29,Shop By Sport,Caguas,Puerto Rico,1535,Home Office,PR,725.0,5,Golf,18.2308178,-66.37052155,Africa,Kinshasa,República Democrática del Congo,1535,46414,627,6.0,0.050000001,116033,39.99000168,0.340000004,3,119.9700012,113.9700012,38.75,Central Africa,Kinshasa,PENDING_PAYMENT,627,29,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,Second Class,2016-11-08 12:32:00,2016-11-13 12:32:00,3
PAYMENT,5,2,-3.650000095,63.99000168,Late delivery,1,41,Trade-In,Caguas,Puerto Rico,6122,Home Office,PR,725.0,6,Outdoors,18.26138115,-66.37056732,Africa,Dakar,Senegal,6122,46599,917,1.980000019,0.029999999,116462,21.98999977,-0.059999999,3,65.97000122,63.99000168,-3.650000095,West Africa,Dakar,PENDING_PAYMENT,917,41,Glove It Women's Mod Oval 3-Zip Carry All Gol,21.98999977,0,Second Class,2016-11-11 05:21:00,2016-11-16 05:21:00,3
PAYMENT,5,2,38.22999954,79.66000366,Late delivery,1,37,Electronics,Caguas,Puerto Rico,9451,Home Office,PR,725.0,6,Outdoors,18.23650742,-66.37051392,Africa,Casablanca,Marruecos,9451,48434,828,16.30999947,0.170000002,121134,31.98999977,0.479999989,3,95.97000122,79.66000366,38.22999954,North Africa,Gran Casablanca,PENDING_PAYMENT,828,37,Bridgestone e6 Straight Distance NFL San Dieg,31.98999977,0,Second Class,2016-12-08 00:14:00,2016-12-13 00:14:00,3
PAYMENT,3,2,129.3500061,293.9700012,Late delivery,1,9,Cardio Equipment,Caguas,Puerto Rico,542,Home Office,PR,725.0,3,Footwear,18.35921478,-66.07779694,Europe,Dortmund,Alemania,542,12827,191,6.0,0.02,32072,99.98999786,0.439999998,3,299.9700012,293.9700012,129.3500061,Western Europe,Renania del Norte-Westfalia,PENDING_PAYMENT,191,9,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,Second Class,2015-07-07 05:31:00,2015-07-10 05:31:00,1
PAYMENT,2,2,132.2899933,269.9700012,Shipping on time,0,9,Cardio Equipment,Caguas,Puerto Rico,11329,Home Office,PR,725.0,3,Footwear,18.29944229,-66.37052155,Europe,Drancy,Francia,11329,63936,191,30.0,0.100000001,159828,99.98999786,0.49000001,3,299.9700012,269.9700012,132.2899933,Western Europe,Isla de Francia,PENDING_PAYMENT,191,9,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,Second Class,2017-07-22 07:16:00,2017-07-24 07:16:00,0
PAYMENT,6,2,76.04000092,224.9799957,Late delivery,1,9,Cardio Equipment,Caguas,Puerto Rico,3570,Home Office,PR,725.0,3,Footwear,18.28996849,-66.37054443,Europe,Nantes,Francia,3570,65030,191,74.98999786,0.25,162548,99.98999786,0.340000004,3,299.9700012,224.9799957,76.04000092,Western Europe,Países del Loira,PENDING_PAYMENT,191,9,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,Second Class,2017-08-07 06:33:00,2017-08-13 06:33:00,4
PAYMENT,4,2,81.12999725,176.3699951,Late delivery,1,17,Cleats,Caguas,Puerto Rico,650,Home Office,PR,725.0,4,Apparel,18.2275734,-66.04563141,Europe,Groningen,Países Bajos,650,18108,365,3.599999905,0.02,45253,59.99000168,0.460000008,3,179.9700012,176.3699951,81.12999725,Western Europe,Groningen,PENDING_PAYMENT,365,17,Perfect Fitness Perfect Rip Deck,59.99000168,0,Second Class,2015-09-22 07:41:00,2015-09-26 07:41:00,2
PAYMENT,2,2,43.52000046,167.3699951,Shipping on time,0,17,Cleats,Caguas,Puerto Rico,9353,Home Office,PR,725.0,4,Apparel,18.2988205,-66.37059784,Europe,Gateshead,Reino Unido,9353,62571,365,12.60000038,0.07,156394,59.99000168,0.25999999,3,179.9700012,167.3699951,43.52000046,Northern Europe,Inglaterra,PENDING_PAYMENT,365,17,Perfect Fitness Perfect Rip Deck,59.99000168,0,Second Class,2017-07-02 09:03:00,2017-07-04 09:03:00,0
PAYMENT,3,2,68.77999878,163.7700043,Late delivery,1,17,Cleats,Caguas,Puerto Rico,54,Home Office,PR,725.0,4,Apparel,18.02538109,-66.61508179,Europe,Eastbourne,Reino Unido,54,17162,365,16.20000076,0.090000004,42919,59.99000168,0.419999987,3,179.9700012,163.7700043,68.77999878,Northern Europe,Inglaterra,PENDING_PAYMENT,365,17,Perfect Fitness Perfect Rip Deck,59.99000168,0,Second Class,2015-09-08 12:15:00,2015-09-11 12:15:00,1
PAYMENT,3,2,40.49000168,161.9700012,Late delivery,1,17,Cleats,Caguas,Puerto Rico,12151,Home Office,PR,725.0,4,Apparel,18.25048637,-66.37062836,Europe,Hayange,Francia,12151,65922,365,18.0,0.100000001,164735,59.99000168,0.25,3,179.9700012,161.9700012,40.49000168,Western Europe,Alsacia-Champaña-Ardenas-Lorena,PENDING_PAYMENT,365,17,Perfect Fitness Perfect Rip Deck,59.99000168,0,Second Class,2017-08-20 07:03:00,2017-08-23 07:03:00,1
PAYMENT,2,2,20.93000031,139.5,Shipping on time,0,24,Women's Apparel,Caguas,Puerto Rico,11329,Home Office,PR,725.0,5,Golf,18.29944229,-66.37052155,Europe,Drancy,Francia,11329,63936,502,10.5,0.07,159829,50.0,0.150000006,3,150.0,139.5,20.93000031,Western Europe,Isla de Francia,PENDING_PAYMENT,502,24,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,Second Class,2017-07-22 07:16:00,2017-07-24 07:16:00,0
PAYMENT,4,2,12.19999981,107.9700012,Late delivery,1,29,Shop By Sport,Caguas,Puerto Rico,10018,Home Office,PR,725.0,5,Golf,18.24069786,-66.37055969,Europe,Portsmouth,Reino Unido,10018,64813,627,12.0,0.100000001,162007,39.99000168,0.109999999,3,119.9700012,107.9700012,12.19999981,Northern Europe,Inglaterra,PENDING_PAYMENT,627,29,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,Second Class,2017-08-04 02:31:00,2017-08-08 02:31:00,2
PAYMENT,3,2,12.71000004,112.5,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,3182,Home Office,PR,725.0,5,Golf,18.26268196,-66.37049866,Europe,Gelsenkirchen,Alemania,3182,67892,502,37.5,0.25,169747,50.0,0.109999999,3,150.0,112.5,12.71000004,Western Europe,Renania del Norte-Westfalia,PENDING_PAYMENT,502,24,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,Second Class,2017-09-18 01:14:00,2017-09-21 01:14:00,1
PAYMENT,6,2,7.760000229,55.40999985,Late delivery,1,41,Trade-In,Caguas,Puerto Rico,4936,Home Office,PR,725.0,6,Outdoors,18.21209908,-66.37050629,Europe,Nice,Francia,4936,12525,917,10.56000042,0.159999996,31344,21.98999977,0.140000001,3,65.97000122,55.40999985,7.760000229,Western Europe,Provenza-Alpes-Costa Azul,PENDING_PAYMENT,917,41,Glove It Women's Mod Oval 3-Zip Carry All Gol,21.98999977,0,Second Class,2015-07-02 19:42:00,2015-07-08 19:42:00,4
PAYMENT,6,2,101.3899994,299.9700012,Late delivery,1,9,Cardio Equipment,Caguas,Puerto Rico,8707,Home Office,PR,725.0,3,Footwear,18.23131371,-66.37062836,LATAM,Petapa,Guatemala,8707,5895,191,0.0,0.0,14664,99.98999786,0.340000004,3,299.9700012,299.9700012,101.3899994,Central America,Guatemala,PENDING_PAYMENT,191,9,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,Second Class,2015-03-28 00:55:00,2015-04-03 00:55:00,4
PAYMENT,5,2,-285.0700073,178.1699982,Late delivery,1,17,Cleats,Caguas,Puerto Rico,1025,Home Office,PR,725.0,4,Apparel,18.29652023,-66.04867554,LATAM,Mejicanos,El Salvador,1025,56359,365,1.799999952,0.01,140970,59.99000168,-1.600000024,3,179.9700012,178.1699982,-285.0700073,Central America,San Salvador,PENDING_PAYMENT,365,17,Perfect Fitness Perfect Rip Deck,59.99000168,0,Second Class,2017-04-02 16:43:00,2017-04-07 16:43:00,3
PAYMENT,4,2,42.74000168,170.9700012,Late delivery,1,17,Cleats,Caguas,Puerto Rico,8831,Home Office,PR,725.0,4,Apparel,18.28746414,-66.37054443,LATAM,David,Panamá,8831,58613,365,9.0,0.050000001,146701,59.99000168,0.25,3,179.9700012,170.9700012,42.74000168,Central America,Chiriquí,PENDING_PAYMENT,365,17,Perfect Fitness Perfect Rip Deck,59.99000168,0,Second Class,2017-05-05 14:23:00,2017-05-09 14:23:00,2
PAYMENT,5,2,49.3199997,170.0700073,Late delivery,1,17,Cleats,Caguas,Puerto Rico,10679,Home Office,PR,725.0,4,Apparel,18.29108048,-66.37050629,LATAM,Santo Domingo,República Dominicana,10679,7824,365,9.899999619,0.059999999,19564,59.99000168,0.289999992,3,179.9700012,170.0700073,49.3199997,Caribbean,Santo Domingo,PENDING_PAYMENT,365,17,Perfect Fitness Perfect Rip Deck,59.99000168,0,Second Class,2015-04-25 04:44:00,2015-04-30 04:44:00,3
PAYMENT,5,2,80.33999634,167.3699951,Late delivery,1,17,Cleats,Caguas,Puerto Rico,5007,Home Office,PR,725.0,4,Apparel,18.24984551,-66.37050629,LATAM,Cabimas,Venezuela,5007,7814,365,12.60000038,0.07,19544,59.99000168,0.479999989,3,179.9700012,167.3699951,80.33999634,South America,Zulia,PENDING_PAYMENT,365,17,Perfect Fitness Perfect Rip Deck,59.99000168,0,Second Class,2015-04-25 01:14:00,2015-04-30 01:14:00,3
PAYMENT,5,2,-26.69000053,163.7700043,Late delivery,1,17,Cleats,Caguas,Puerto Rico,5007,Home Office,PR,725.0,4,Apparel,18.24984551,-66.37050629,LATAM,Cabimas,Venezuela,5007,7814,365,16.20000076,0.090000004,19542,59.99000168,-0.159999996,3,179.9700012,163.7700043,-26.69000053,South America,Zulia,PENDING_PAYMENT,365,17,Perfect Fitness Perfect Rip Deck,59.99000168,0,Second Class,2015-04-25 01:14:00,2015-04-30 01:14:00,3
PAYMENT,3,2,-117.3300018,152.9700012,Late delivery,1,17,Cleats,Caguas,Puerto Rico,9854,Home Office,PR,725.0,4,Apparel,18.25671768,-66.37062836,LATAM,Santo Domingo,República Dominicana,9854,60807,365,27.0,0.150000006,152161,59.99000168,-0.769999981,3,179.9700012,152.9700012,-117.3300018,Caribbean,Santo Domingo,PENDING_PAYMENT,365,17,Perfect Fitness Perfect Rip Deck,59.99000168,0,Second Class,2017-06-06 15:03:00,2017-06-09 15:03:00,1
PAYMENT,4,2,47.88000107,152.9700012,Late delivery,1,17,Cleats,Caguas,Puerto Rico,376,Home Office,PR,725.0,4,Apparel,18.24754334,-66.0253067,LATAM,Dos Quebradas,Colombia,376,53413,365,27.0,0.150000006,133456,59.99000168,0.310000002,3,179.9700012,152.9700012,47.88000107,South America,Risaralda,PENDING_PAYMENT,365,17,Perfect Fitness Perfect Rip Deck,59.99000168,0,Second Class,2017-02-18 16:36:00,2017-02-22 16:36:00,2
PAYMENT,4,2,72.0,150.0,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,5417,Home Office,PR,725.0,5,Golf,18.27673721,-66.37055206,LATAM,Ilopango,El Salvador,5417,7888,502,0.0,0.0,19707,50.0,0.479999989,3,150.0,150.0,72.0,Central America,San Salvador,PENDING_PAYMENT,502,24,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,Second Class,2015-04-26 03:10:00,2015-04-30 03:10:00,2
PAYMENT,4,2,29.94000053,115.1699982,Late delivery,1,29,Shop By Sport,Caguas,Puerto Rico,10759,Home Office,PR,725.0,5,Golf,18.2968483,-66.37050629,LATAM,Tegucigalpa,Honduras,10759,6783,627,4.800000191,0.039999999,16956,39.99000168,0.25999999,3,119.9700012,115.1699982,29.94000053,Central America,Francisco Morazán,PENDING_PAYMENT,627,29,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,Second Class,2015-04-10 00:02:00,2015-04-14 00:02:00,2
PAYMENT,4,2,23.46999931,144.0,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,8541,Home Office,PR,725.0,5,Golf,18.29609299,-66.37050629,LATAM,Juazeiro,Brasil,8541,56973,502,6.0,0.039999999,142502,50.0,0.159999996,3,150.0,144.0,23.46999931,South America,Bahía,PENDING_PAYMENT,502,24,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,Second Class,2017-04-11 15:49:00,2017-04-15 15:49:00,2
PAYMENT,5,2,68.40000153,142.5,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,10679,Home Office,PR,725.0,5,Golf,18.29108048,-66.37050629,LATAM,Santo Domingo,República Dominicana,10679,7824,502,7.5,0.050000001,19563,50.0,0.479999989,3,150.0,142.5,68.40000153,Caribbean,Santo Domingo,PENDING_PAYMENT,502,24,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,Second Class,2015-04-25 04:44:00,2015-04-30 04:44:00,3
PAYMENT,6,2,43.65999985,139.5,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,3752,Home Office,PR,725.0,5,Golf,18.2105732,-66.37058258,LATAM,Mexico City,México,3752,55155,502,10.5,0.07,137932,50.0,0.310000002,3,150.0,139.5,43.65999985,Central America,Distrito Federal,PENDING_PAYMENT,502,24,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,Second Class,2017-03-16 02:54:00,2017-03-22 02:54:00,4
PAYMENT,2,2,13.19999981,132.0,Shipping on time,0,24,Women's Apparel,Caguas,Puerto Rico,4673,Home Office,PR,725.0,5,Golf,18.20111656,-66.37059021,LATAM,Tlaquepaque,México,4673,5991,502,18.0,0.119999997,14921,50.0,0.100000001,3,150.0,132.0,13.19999981,Central America,Jalisco,PENDING_PAYMENT,502,24,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,Second Class,2015-03-29 10:33:00,2015-03-31 10:33:00,0
PAYMENT,4,2,46.20000076,132.0,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,5367,Home Office,PR,725.0,5,Golf,18.21469116,-66.37051392,LATAM,Puebla,México,5367,2263,502,18.0,0.119999997,5671,50.0,0.349999994,3,150.0,132.0,46.20000076,Central America,Puebla,PENDING_PAYMENT,502,24,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,Second Class,2015-02-03 00:28:00,2015-02-07 00:28:00,2
PAYMENT,4,2,10.43999958,130.5,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,5367,Home Office,PR,725.0,5,Golf,18.21469116,-66.37051392,LATAM,Puebla,México,5367,2263,502,19.5,0.129999995,5669,50.0,0.079999998,3,150.0,130.5,10.43999958,Central America,Puebla,PENDING_PAYMENT,502,24,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,Second Class,2015-02-03 00:28:00,2015-02-07 00:28:00,2
PAYMENT,4,2,15.56000042,124.5,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,10485,Home Office,PR,725.0,5,Golf,18.28425598,-66.37058258,LATAM,Mexico City,México,10485,53403,502,25.5,0.170000002,133427,50.0,0.129999995,3,150.0,124.5,15.56000042,Central America,Distrito Federal,PENDING_PAYMENT,502,24,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,Second Class,2017-02-18 13:05:00,2017-02-22 13:05:00,2
PAYMENT,4,2,32.86000061,99.58000183,Late delivery,1,29,Shop By Sport,Caguas,Puerto Rico,9272,Home Office,PR,725.0,5,Golf,18.20666885,-66.37056732,LATAM,São Paulo,Brasil,9272,51298,627,20.38999939,0.170000002,128201,39.99000168,0.330000013,3,119.9700012,99.58000183,32.86000061,South America,São Paulo,PENDING_PAYMENT,627,29,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,Second Class,2017-01-18 19:37:00,2017-01-22 19:37:00,2
TRANSFER,5,4,9.600000381,240.0,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,647,Consumer,PR,725.0,5,Golf,18.35907555,-66.07783508,LATAM,Montevideo,Uruguay,647,4919,502,10.0,0.039999999,12307,50.0,0.039999999,5,250.0,240.0,9.600000381,South America,Montevideo,PENDING,502,24,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,Standard Class,2015-03-13 18:59:00,2015-03-18 18:59:00,1
TRANSFER,6,4,55.09000015,189.9499969,Late delivery,1,29,Shop By Sport,Caguas,Puerto Rico,6398,Consumer,PR,725.0,5,Golf,18.26378822,-66.37052918,LATAM,Buenos Aires,Argentina,6398,52640,627,10.0,0.050000001,131580,39.99000168,0.289999992,5,199.9499969,189.9499969,55.09000015,South America,Buenos Aires,PENDING,627,29,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,Standard Class,2017-02-07 09:47:00,2017-02-13 09:47:00,2
TRANSFER,4,4,68.58999634,188.9499969,Shipping on time,0,29,Shop By Sport,Caguas,Puerto Rico,4209,Consumer,PR,725.0,5,Golf,18.20330429,-66.37052155,LATAM,São Paulo,Brasil,4209,6358,627,11.0,0.059999999,15921,39.99000168,0.360000014,5,199.9499969,188.9499969,68.58999634,South America,São Paulo,PENDING,627,29,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,Standard Class,2015-04-03 19:08:00,2015-04-07 19:08:00,0
TRANSFER,2,4,51.97999954,236.25,Advance shipping,0,24,Women's Apparel,Caguas,Puerto Rico,8917,Consumer,PR,725.0,5,Golf,18.22487068,-66.37052155,LATAM,Barueri,Brasil,8917,57106,502,13.75,0.059999999,142841,50.0,0.219999999,5,250.0,236.25,51.97999954,South America,São Paulo,PENDING,502,24,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,Standard Class,2017-04-13 14:25:00,2017-04-15 14:25:00,-2
TRANSFER,6,4,-23.62999916,236.25,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,7784,Consumer,PR,725.0,5,Golf,18.25061035,-66.37062836,LATAM,Arapongas,Brasil,7784,6245,502,13.75,0.059999999,15634,50.0,-0.100000001,5,250.0,236.25,-23.62999916,South America,Paraná,PENDING,502,24,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,Standard Class,2015-04-02 03:33:00,2015-04-08 03:33:00,2
TRANSFER,2,4,66.88999939,136.5,Advance shipping,0,29,Shop By Sport,Caguas,Puerto Rico,1425,Consumer,PR,725.0,5,Golf,18.27340317,-66.37052155,LATAM,Camagüey,Cuba,1425,52166,642,13.5,0.090000004,130341,30.0,0.49000001,5,150.0,136.5,66.88999939,Caribbean,Camagüey,PENDING,642,29,Columbia Men's PFG Anchor Tough T-Shirt,30.0,0,Standard Class,2017-01-31 11:43:00,2017-02-02 11:43:00,-2
TRANSFER,3,4,11.46000004,181.9499969,Advance shipping,0,29,Shop By Sport,Caguas,Puerto Rico,2737,Consumer,PR,725.0,5,Golf,18.29137993,-66.3705368,LATAM,Las Tunas,Cuba,2737,56172,627,18.0,0.090000004,140494,39.99000168,0.059999999,5,199.9499969,181.9499969,11.46000004,Caribbean,Las Tunas,PENDING,627,29,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,Standard Class,2017-03-30 23:12:00,2017-04-02 23:12:00,-1
TRANSFER,5,4,22.5,225.0,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,6428,Consumer,PR,725.0,5,Golf,18.24738884,-66.37057495,LATAM,Santo Domingo,República Dominicana,6428,55829,502,25.0,0.100000001,139611,50.0,0.100000001,5,250.0,225.0,22.5,Caribbean,Santo Domingo,PENDING,502,24,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,Standard Class,2017-03-25 23:02:00,2017-03-30 23:02:00,1
TRANSFER,4,4,67.5,225.0,Shipping on time,0,24,Women's Apparel,Caguas,Puerto Rico,6543,Consumer,PR,725.0,5,Golf,18.27920532,-66.37055206,LATAM,Tepic,México,6543,52478,502,25.0,0.100000001,131161,50.0,0.300000012,5,250.0,225.0,67.5,Central America,Nayarit,PENDING,502,24,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,Standard Class,2017-02-05 01:01:00,2017-02-09 01:01:00,0
TRANSFER,3,4,78.27999878,173.9600067,Advance shipping,0,29,Shop By Sport,Guayama,Puerto Rico,3990,Consumer,PR,784.0,5,Golf,17.98249054,-66.1126709,LATAM,San Miguelito,Panamá,3990,57242,627,25.98999977,0.129999995,143183,39.99000168,0.449999988,5,199.9499969,173.9600067,78.27999878,Central America,Panamá,PENDING,627,29,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,Standard Class,2017-04-15 14:04:00,2017-04-18 14:04:00,-1
TRANSFER,3,4,104.4000015,217.5,Advance shipping,0,24,Women's Apparel,Caguas,Puerto Rico,8524,Consumer,PR,725.0,5,Golf,18.24496079,-66.3705368,LATAM,Ixtapaluca,México,8524,3137,502,32.5,0.129999995,7805,50.0,0.479999989,5,250.0,217.5,104.4000015,Central America,México,PENDING,502,24,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,Standard Class,2015-02-15 18:40:00,2015-02-18 18:40:00,-1
TRANSFER,3,4,47.84999847,217.5,Advance shipping,0,24,Women's Apparel,Caguas,Puerto Rico,9204,Consumer,PR,725.0,5,Golf,18.28453636,-66.37060547,LATAM,Maceió,Brasil,9204,60127,502,32.5,0.129999995,150464,50.0,0.219999999,5,250.0,217.5,47.84999847,South America,Alagoas,PENDING,502,24,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,Standard Class,2017-05-27 16:48:00,2017-05-30 16:48:00,-1
TRANSFER,4,4,44.18999863,169.9600067,Shipping on time,0,29,Shop By Sport,Caguas,Puerto Rico,11761,Consumer,PR,725.0,5,Golf,18.28339195,-66.37051392,LATAM,David,Panamá,11761,3828,627,29.98999977,0.150000006,9521,39.99000168,0.25999999,5,199.9499969,169.9600067,44.18999863,Central America,Chiriquí,PENDING,627,29,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,Standard Class,2015-02-25 20:46:00,2015-03-01 20:46:00,0
TRANSFER,2,4,8.5,212.5,Advance shipping,0,24,Women's Apparel,Caguas,Puerto Rico,9554,Consumer,PR,725.0,5,Golf,18.22172546,-66.37059021,LATAM,Belo Horizonte,Brasil,9554,60386,502,37.5,0.150000006,151122,50.0,0.039999999,5,250.0,212.5,8.5,South America,Minas Gerais,PENDING,502,24,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,Standard Class,2017-05-31 11:33:00,2017-06-02 11:33:00,-2
TRANSFER,4,4,83.98000336,167.9600067,Shipping on time,0,29,Shop By Sport,Caguas,Puerto Rico,5118,Consumer,PR,725.0,5,Golf,18.25333214,-66.37051392,LATAM,Santiago de Cuba,Cuba,5118,973,627,31.98999977,0.159999996,2420,39.99000168,0.5,5,199.9499969,167.9600067,83.98000336,Caribbean,Santiago de Cuba,PENDING,627,29,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,Standard Class,2015-01-15 04:32:00,2015-01-19 04:32:00,0
TRANSFER,5,4,70.13999939,207.5,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,5506,Consumer,PR,725.0,5,Golf,18.22976875,-66.37052918,LATAM,San Pedro Sula,Honduras,5506,57999,502,42.5,0.170000002,145119,50.0,0.340000004,5,250.0,207.5,70.13999939,Central America,Cortés,PENDING,502,24,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,Standard Class,2017-04-26 15:16:00,2017-05-01 15:16:00,1
TRANSFER,6,4,72.62999725,207.5,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,1423,Consumer,PR,725.0,5,Golf,18.22978401,-66.37054443,LATAM,Lima,Perú,1423,54585,502,42.5,0.170000002,136527,50.0,0.349999994,5,250.0,207.5,72.62999725,South America,Lima (ciudad),PENDING,502,24,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,Standard Class,2017-03-07 19:12:00,2017-03-13 19:12:00,2
TRANSFER,4,4,-140.0,200.0,Shipping on time,0,24,Women's Apparel,Caguas,Puerto Rico,138,Consumer,PR,725.0,5,Golf,18.22758102,-66.04357147,LATAM,Holguín,Cuba,138,57598,502,50.0,0.200000003,144075,50.0,-0.699999988,5,250.0,200.0,-140.0,Caribbean,Holguín,PENDING,502,24,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,Standard Class,2017-04-20 18:47:00,2017-04-24 18:47:00,0
